Freq.	V(n_3p)
6.17692000000000e+009	(-1.59167234082433e+001dB,-9.22904449079306e+001°)
6.19691000000000e+009	(-1.60093960671389e+001dB,-9.66685180142412e+001°)
6.21690000000000e+009	(-1.60994367895946e+001dB,-1.00860628715513e+002°)
6.23689000000000e+009	(-1.61788793344830e+001dB,-1.04947459419111e+002°)
6.25688000000000e+009	(-1.62506058219668e+001dB,-1.09009675951429e+002°)
6.27687000000000e+009	(-1.63249480901485e+001dB,-1.13071746103724e+002°)
6.29686000000000e+009	(-1.64098780189435e+001dB,-1.17074816521292e+002°)
6.31685000000000e+009	(-1.64981161554103e+001dB,-1.20915348242535e+002°)
6.33684000000000e+009	(-1.65632472440650e+001dB,-1.24582829613231e+002°)
6.35683000000000e+009	(-1.65856545549036e+001dB,-1.28280029262272e+002°)
6.37682000000000e+009	(-1.65852564565787e+001dB,-1.32252461253884e+002°)
6.39681000000000e+009	(-1.66023634703064e+001dB,-1.36519773085880e+002°)
6.41680000000000e+009	(-1.66595936960871e+001dB,-1.40923240114185e+002°)
6.43679000000000e+009	(-1.67573527591672e+001dB,-1.45301457318744e+002°)
6.45678000000000e+009	(-1.68861904438590e+001dB,-1.49557228969468e+002°)
6.47677000000000e+009	(-1.70352927274105e+001dB,-1.53647905644519e+002°)
6.49676000000000e+009	(-1.71954994392703e+001dB,-1.57563013783271e+002°)
6.51675000000000e+009	(-1.73598042031649e+001dB,-1.61308409927946e+002°)
6.53674000000000e+009	(-1.75230680150519e+001dB,-1.64897294831795e+002°)
6.55673000000000e+009	(-1.76815882744744e+001dB,-1.68345522693790e+002°)
6.57672000000000e+009	(-1.78327149704418e+001dB,-1.71669290540372e+002°)
6.59671000000000e+009	(-1.79745536154449e+001dB,-1.74884089659516e+002°)
6.61670000000000e+009	(-1.81057484157471e+001dB,-1.78004305260448e+002°)
6.63669000000000e+009	(-1.82253283458165e+001dB,1.78956864483418e+002°)
6.65668000000000e+009	(-1.83325992323103e+001dB,1.75987342280589e+002°)
6.67667000000000e+009	(-1.84270683853771e+001dB,1.73076046043079e+002°)
6.69666000000000e+009	(-1.85083919245733e+001dB,1.70212746311876e+002°)
6.71665000000000e+009	(-1.85763378999514e+001dB,1.67387926118507e+002°)
6.73664000000000e+009	(-1.86307604948064e+001dB,1.64592650918339e+002°)
6.75663000000000e+009	(-1.86715821363258e+001dB,1.61818450614046e+002°)
6.77662000000000e+009	(-1.86987813991470e+001dB,1.59057213179426e+002°)
6.79661000000000e+009	(-1.87123853095587e+001dB,1.56301088430761e+002°)
6.81660000000000e+009	(-1.87124651549728e+001dB,1.53542400272416e+002°)
6.83659000000000e+009	(-1.86991352526250e+001dB,1.50773565868094e+002°)
6.85658000000000e+009	(-1.86725543872146e+001dB,1.47987020474629e+002°)
6.87657000000000e+009	(-1.86329298262124e+001dB,1.45175147049992e+002°)
6.89656000000000e+009	(-1.85805239893385e+001dB,1.42330210201876e+002°)
6.91655000000000e+009	(-1.85156640033426e+001dB,1.39444294608382e+002°)
6.93654000000000e+009	(-1.84387545280471e+001dB,1.36509248781931e+002°)
6.95653000000000e+009	(-1.83502944046235e+001dB,1.33516636063463e+002°)
6.97652000000000e+009	(-1.82508978590376e+001dB,1.30457696180469e+002°)
6.99651000000000e+009	(-1.81413211946428e+001dB,1.27323322809892e+002°)
7.01650000000000e+009	(-1.80224961213104e+001dB,1.24104065699714e+002°)
7.03649000000000e+009	(-1.78955710697891e+001dB,1.20790170531727e+002°)
