time	V(d_3p)
7.087181841659392e-010	-1.210714e-005
7.113688538087962e-010	1.882412e-005
7.140195234516533e-010	6.182846e-005
7.162516663087960e-010	7.957825e-005
7.184838091659389e-010	8.842255e-005
7.207159520230817e-010	8.836134e-005
7.229480948802244e-010	7.939464e-005
7.251802377373672e-010	6.152244e-005
7.274123805945100e-010	3.474475e-005
7.296445234516528e-010	-9.384464e-007
7.322951930945099e-010	-1.852706e-005
7.349458627373669e-010	-2.740833e-005
7.375965323802240e-010	-2.758226e-005
7.402472020230811e-010	-1.904883e-005
7.428978716659382e-010	-1.808064e-006
7.455485413087951e-010	2.414005e-005
7.481992109516522e-010	5.879551e-005
7.505708627373664e-010	7.312702e-005
7.529425145230807e-010	7.971992e-005
7.553141663087948e-010	7.857421e-005
7.576858180945091e-010	6.968988e-005
7.600574698802233e-010	5.306694e-005
7.624291216659376e-010	2.870539e-005
7.648007734516517e-010	-3.394771e-006
7.673119341659374e-010	-1.018116e-005
7.698230948802230e-010	-1.156158e-005
7.723342555945087e-010	-7.536043e-006
7.748454163087942e-010	1.895465e-006
7.773565770230799e-010	1.673294e-005
7.798677377373655e-010	3.697638e-005
7.823788984516512e-010	6.262578e-005
7.848900591659369e-010	7.016262e-005
7.874012198802224e-010	7.200783e-005
7.899123805945081e-010	6.816142e-005
7.924235413087937e-010	5.862340e-005
7.949347020230794e-010	4.339376e-005
7.974458627373650e-010	2.247249e-005
7.999570234516506e-010	-4.140389e-006
8.023286752373648e-010	-7.441859e-006
8.047003270230791e-010	-6.882854e-006
8.070719788087932e-010	-2.463375e-006
8.094436305945075e-010	5.816578e-006
8.118152823802217e-010	1.795701e-005
8.141869341659360e-010	3.395791e-005
8.165585859516501e-010	5.381928e-005
8.194882734516500e-010	5.288706e-005
8.224179609516499e-010	4.908746e-005
8.253476484516499e-010	4.242049e-005
8.282773359516498e-010	3.288614e-005
8.312070234516497e-010	2.048442e-005
8.341367109516496e-010	5.215329e-006
8.370663984516495e-010	-1.292114e-005
8.395775591659352e-010	-3.927296e-006
8.420887198802208e-010	5.154383e-006
8.445998805945064e-010	1.432390e-005
8.471110413087920e-010	2.358125e-005
8.496222020230777e-010	3.292643e-005
8.521333627373633e-010	4.235945e-005
8.546445234516490e-010	5.188030e-005
8.579927377373631e-010	3.575560e-005
8.613409520230773e-010	2.308843e-005
8.646891663087915e-010	1.387879e-005
8.680373805945057e-010	8.126694e-006
8.713855948802199e-010	5.832130e-006
8.747338091659341e-010	6.995102e-006
8.780820234516482e-010	1.161561e-005
8.817092555945053e-010	2.766653e-005
8.853364877373623e-010	3.802244e-005
8.889637198802193e-010	4.268333e-005
8.925909520230764e-010	4.164921e-005
8.962181841659334e-010	3.492007e-005
8.998454163087904e-010	2.249593e-005
9.034726484516475e-010	4.376766e-006
9.070998805945045e-010	1.126950e-005
9.107271127373615e-010	1.702736e-005
9.143543448802185e-010	2.165035e-005
9.179815770230756e-010	2.513847e-005
9.216088091659327e-010	2.749172e-005
9.252360413087896e-010	2.871009e-005
9.288632734516467e-010	2.879360e-005
9.331880502373613e-010	1.831173e-005
9.375128270230758e-010	1.152398e-005
9.418376038087903e-010	8.430355e-006
9.461623805945049e-010	9.030852e-006
9.504871573802196e-010	1.332547e-005
9.548119341659341e-010	2.131421e-005
9.591367109516486e-010	3.299708e-005
9.659726484516492e-010	2.318475e-005
9.704369341659353e-010	1.964563e-005
9.749012198802212e-010	1.758657e-005
9.793655055945074e-010	1.700758e-005
9.838297913087933e-010	1.790865e-005
9.882940770230794e-010	2.028979e-005
9.927583627373654e-010	2.415099e-005
9.972226484516515e-010	2.949226e-005
9.991757734516516e-010	2.664362e-005
1.000000000000000e-009	2.527871e-005
