time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
6.722679732038523e-010	1.089187e-002
6.735354063553382e-010	1.073818e-002
6.747637391135426e-010	1.061406e-002
6.760988430329200e-010	1.051699e-002
6.773148123453008e-010	1.047065e-002
6.785324215522954e-010	1.047110e-002
6.797714620613637e-010	1.052487e-002
6.810068774870544e-010	1.063564e-002
6.822545409601048e-010	1.080731e-002
6.835303472258538e-010	1.104479e-002
6.847511211106397e-010	1.132840e-002
6.859525240444898e-010	1.165711e-002
6.871912142826437e-010	1.204098e-002
6.884265831045794e-010	1.246064e-002
6.896324136649548e-010	1.289552e-002
6.909059266734980e-010	1.336875e-002
6.921964394130931e-010	1.384749e-002
6.934811957735554e-010	1.430621e-002
6.947158668963830e-010	1.471357e-002
6.959477975884953e-010	1.507085e-002
6.971709666851002e-010	1.536131e-002
6.984263546744976e-010	1.557721e-002
6.996714354502351e-010	1.569493e-002
7.009378590493589e-010	1.570343e-002
7.021793921915716e-010	1.559299e-002
7.034320630422316e-010	1.535526e-002
7.046509199720005e-010	1.499860e-002
7.059198573751349e-010	1.449570e-002
7.073064005076310e-010	1.379724e-002
7.085559493560993e-010	1.304232e-002
7.098101678206387e-010	1.217658e-002
7.111615731531909e-010	1.113971e-002
7.124109114687803e-010	1.010325e-002
7.136862516287747e-010	8.989423e-003
7.149889885196328e-010	7.817161e-003
7.162303423665072e-010	6.690656e-003
7.174819579325864e-010	5.568793e-003
7.187931731509957e-010	4.433073e-003
7.200421219313264e-010	3.410558e-003
7.212731695073940e-010	2.478435e-003
7.225392979635856e-010	1.615200e-003
7.237713557989856e-010	8.814776e-004
7.250045328998361e-010	2.622604e-004
7.263434375166198e-010	-2.719277e-004
7.276007189214178e-010	-6.394234e-004
7.288302018545620e-010	-8.736636e-004
7.300804115057923e-010	-9.890561e-004
7.313020287995041e-010	-9.890784e-004
7.325372365506489e-010	-8.854733e-004
7.338659742603707e-010	-6.714629e-004
7.351893950604974e-010	-3.689236e-004
