Freq.	mag(V(d_3p))
Step Information: C_d=100f  (Run: 1/10)
7.95603000000000e+009	(-1.64927420464248e+001dB,0.00000000000000e+000°)
7.97602000000000e+009	(-1.64955832197572e+001dB,0.00000000000000e+000°)
7.99601000000000e+009	(-1.64981179915454e+001dB,0.00000000000000e+000°)
8.01600000000000e+009	(-1.65003460104847e+001dB,0.00000000000000e+000°)
8.03599000000000e+009	(-1.65022669153183e+001dB,0.00000000000000e+000°)
8.05598000000000e+009	(-1.65038803348434e+001dB,0.00000000000000e+000°)
8.07597000000000e+009	(-1.65051858879207e+001dB,0.00000000000000e+000°)
8.09596000000000e+009	(-1.65061831834871e+001dB,0.00000000000000e+000°)
8.11595000000000e+009	(-1.65068718205730e+001dB,0.00000000000000e+000°)
8.13594000000000e+009	(-1.65072513883233e+001dB,0.00000000000000e+000°)
8.15593000000000e+009	(-1.65073214660220e+001dB,0.00000000000000e+000°)
8.17592000000000e+009	(-1.65070816231219e+001dB,0.00000000000000e+000°)
8.19591000000000e+009	(-1.65065314192782e+001dB,0.00000000000000e+000°)
8.21590000000000e+009	(-1.65056704043865e+001dB,0.00000000000000e+000°)
8.23589000000000e+009	(-1.65044981186268e+001dB,0.00000000000000e+000°)
8.25588000000000e+009	(-1.65030140925113e+001dB,0.00000000000000e+000°)
8.27587000000000e+009	(-1.65012178469377e+001dB,0.00000000000000e+000°)
8.29586000000000e+009	(-1.64991088932487e+001dB,0.00000000000000e+000°)
8.31585000000000e+009	(-1.64966867332961e+001dB,0.00000000000000e+000°)
8.33584000000000e+009	(-1.64939508595124e+001dB,0.00000000000000e+000°)
8.35583000000000e+009	(-1.64909007549864e+001dB,0.00000000000000e+000°)
8.37582000000000e+009	(-1.64875358935478e+001dB,0.00000000000000e+000°)
8.39581000000000e+009	(-1.64838557398567e+001dB,0.00000000000000e+000°)
8.41580000000000e+009	(-1.64798597495008e+001dB,0.00000000000000e+000°)
8.43579000000000e+009	(-1.64755473691006e+001dB,0.00000000000000e+000°)
8.45578000000000e+009	(-1.64709180364214e+001dB,0.00000000000000e+000°)
8.47577000000000e+009	(-1.64659711804939e+001dB,0.00000000000000e+000°)
8.49576000000000e+009	(-1.64607062217432e+001dB,0.00000000000000e+000°)
8.51575000000000e+009	(-1.64551225721263e+001dB,0.00000000000000e+000°)
8.53574000000000e+009	(-1.64492196352797e+001dB,0.00000000000000e+000°)
8.55573000000000e+009	(-1.64429968066754e+001dB,0.00000000000000e+000°)
8.57572000000000e+009	(-1.64364534737880e+001dB,0.00000000000000e+000°)
8.59571000000000e+009	(-1.64295890162723e+001dB,0.00000000000000e+000°)
8.61570000000000e+009	(-1.64224028061510e+001dB,0.00000000000000e+000°)
8.63569000000000e+009	(-1.64148942080149e+001dB,0.00000000000000e+000°)
8.65568000000000e+009	(-1.64070625792350e+001dB,0.00000000000000e+000°)
8.67567000000000e+009	(-1.63989072701866e+001dB,0.00000000000000e+000°)
8.69566000000000e+009	(-1.63904276244877e+001dB,0.00000000000000e+000°)
8.71565000000000e+009	(-1.63816229792497e+001dB,0.00000000000000e+000°)
8.73564000000000e+009	(-1.63724926653440e+001dB,0.00000000000000e+000°)
8.75563000000000e+009	(-1.63630360076828e+001dB,0.00000000000000e+000°)
8.77562000000000e+009	(-1.63532523255158e+001dB,0.00000000000000e+000°)
8.79561000000000e+009	(-1.63431409327437e+001dB,0.00000000000000e+000°)
8.81560000000000e+009	(-1.63327011382484e+001dB,0.00000000000000e+000°)
8.83559000000000e+009	(-1.63219322462420e+001dB,0.00000000000000e+000°)
8.85558000000000e+009	(-1.63108335566339e+001dB,0.00000000000000e+000°)
8.87557000000000e+009	(-1.62994043654179e+001dB,0.00000000000000e+000°)
8.89556000000000e+009	(-1.62876439650803e+001dB,0.00000000000000e+000°)
8.91555000000000e+009	(-1.62755516450290e+001dB,0.00000000000000e+000°)
8.93554000000000e+009	(-1.62631266920455e+001dB,0.00000000000000e+000°)
8.95553000000000e+009	(-1.62503683907599e+001dB,0.00000000000000e+000°)
8.97552000000000e+009	(-1.62372760241518e+001dB,0.00000000000000e+000°)
8.99551000000000e+009	(-1.62238488740757e+001dB,0.00000000000000e+000°)
9.01550000000000e+009	(-1.62100862218139e+001dB,0.00000000000000e+000°)
9.03549000000000e+009	(-1.61959873486574e+001dB,0.00000000000000e+000°)
9.05548000000000e+009	(-1.61815515365171e+001dB,0.00000000000000e+000°)
9.07547000000000e+009	(-1.61667780685641e+001dB,0.00000000000000e+000°)
9.09546000000000e+009	(-1.61516662299041e+001dB,0.00000000000000e+000°)
9.11545000000000e+009	(-1.61362153082842e+001dB,0.00000000000000e+000°)
9.13544000000000e+009	(-1.61204245948354e+001dB,0.00000000000000e+000°)
9.15543000000000e+009	(-1.61042933848519e+001dB,0.00000000000000e+000°)
9.17542000000000e+009	(-1.60878209786088e+001dB,0.00000000000000e+000°)
9.19541000000000e+009	(-1.60710066822202e+001dB,0.00000000000000e+000°)
9.21540000000000e+009	(-1.60538498085392e+001dB,0.00000000000000e+000°)
9.23539000000000e+009	(-1.60363496781015e+001dB,0.00000000000000e+000°)
9.25538000000000e+009	(-1.60185056201160e+001dB,0.00000000000000e+000°)
9.27537000000000e+009	(-1.60003169735024e+001dB,0.00000000000000e+000°)
9.29536000000000e+009	(-1.59817830879794e+001dB,0.00000000000000e+000°)
9.31535000000000e+009	(-1.59629033252057e+001dB,0.00000000000000e+000°)
9.33534000000000e+009	(-1.59436770599750e+001dB,0.00000000000000e+000°)
9.35533000000000e+009	(-1.59241036814693e+001dB,0.00000000000000e+000°)
9.37532000000000e+009	(-1.59041825945716e+001dB,0.00000000000000e+000°)
9.39531000000000e+009	(-1.58839132212411e+001dB,0.00000000000000e+000°)
9.41530000000000e+009	(-1.58632950019538e+001dB,0.00000000000000e+000°)
9.43529000000000e+009	(-1.58423273972123e+001dB,0.00000000000000e+000°)
9.45528000000000e+009	(-1.58210098891255e+001dB,0.00000000000000e+000°)
9.47527000000000e+009	(-1.57993419830643e+001dB,0.00000000000000e+000°)
9.49526000000000e+009	(-1.57773232093944e+001dB,0.00000000000000e+000°)
9.51525000000000e+009	(-1.57549531252911e+001dB,0.00000000000000e+000°)
9.53524000000000e+009	(-1.57322313166385e+001dB,0.00000000000000e+000°)
9.55523000000000e+009	(-1.57091574000182e+001dB,0.00000000000000e+000°)
9.57522000000000e+009	(-1.56857310247904e+001dB,0.00000000000000e+000°)
9.59521000000000e+009	(-1.56619518752719e+001dB,0.00000000000000e+000°)
9.61520000000000e+009	(-1.56378196730153e+001dB,0.00000000000000e+000°)
9.63519000000000e+009	(-1.56133341791941e+001dB,0.00000000000000e+000°)
9.65518000000000e+009	(-1.55884951970979e+001dB,0.00000000000000e+000°)
9.67517000000000e+009	(-1.55633025747422e+001dB,0.00000000000000e+000°)
9.69516000000000e+009	(-1.55377562075995e+001dB,0.00000000000000e+000°)
9.71515000000000e+009	(-1.55118560414546e+001dB,0.00000000000000e+000°)
9.73514000000000e+009	(-1.54856020753916e+001dB,0.00000000000000e+000°)
9.75513000000000e+009	(-1.54589943649172e+001dB,0.00000000000000e+000°)
9.77512000000000e+009	(-1.54320330252261e+001dB,0.00000000000000e+000°)
9.79511000000000e+009	(-1.54047182346152e+001dB,0.00000000000000e+000°)
9.81510000000000e+009	(-1.53770502380530e+001dB,0.00000000000000e+000°)
9.83509000000000e+009	(-1.53490293509099e+001dB,0.00000000000000e+000°)
9.85508000000000e+009	(-1.53206559628575e+001dB,0.00000000000000e+000°)
9.87507000000000e+009	(-1.52919305419426e+001dB,0.00000000000000e+000°)
9.89506000000000e+009	(-1.52628536388449e+001dB,0.00000000000000e+000°)
9.91505000000000e+009	(-1.52334258913250e+001dB,0.00000000000000e+000°)
9.93504000000000e+009	(-1.52036480288700e+001dB,0.00000000000000e+000°)
9.95503000000000e+009	(-1.51735208775468e+001dB,0.00000000000000e+000°)
9.97502000000000e+009	(-1.51430453650699e+001dB,0.00000000000000e+000°)
9.99501000000000e+009	(-1.51122225260926e+001dB,0.00000000000000e+000°)
1.00150000000000e+010	(-1.50810535077317e+001dB,0.00000000000000e+000°)
1.00349900000000e+010	(-1.50495395753343e+001dB,0.00000000000000e+000°)
1.00549800000000e+010	(-1.50176821184952e+001dB,0.00000000000000e+000°)
1.00749700000000e+010	(-1.49854826573374e+001dB,0.00000000000000e+000°)
1.00949600000000e+010	(-1.49529428490632e+001dB,0.00000000000000e+000°)
1.01149500000000e+010	(-1.49200644947877e+001dB,0.00000000000000e+000°)
1.01349400000000e+010	(-1.48868495466654e+001dB,0.00000000000000e+000°)
1.01549300000000e+010	(-1.48533001153198e+001dB,0.00000000000000e+000°)
1.01749200000000e+010	(-1.48194184775893e+001dB,0.00000000000000e+000°)
1.01949100000000e+010	(-1.47852070845973e+001dB,0.00000000000000e+000°)
1.02149000000000e+010	(-1.47506685701625e+001dB,0.00000000000000e+000°)
1.02348900000000e+010	(-1.47158057595579e+001dB,0.00000000000000e+000°)
1.02548800000000e+010	(-1.46806216786310e+001dB,0.00000000000000e+000°)
1.02748700000000e+010	(-1.46451195632994e+001dB,0.00000000000000e+000°)
1.02948600000000e+010	(-1.46093028694315e+001dB,0.00000000000000e+000°)
1.03148500000000e+010	(-1.45731752831258e+001dB,0.00000000000000e+000°)
1.03348400000000e+010	(-1.45367407314016e+001dB,0.00000000000000e+000°)
1.03548300000000e+010	(-1.45000033933124e+001dB,0.00000000000000e+000°)
1.03748200000000e+010	(-1.44629677114949e+001dB,0.00000000000000e+000°)
1.03948100000000e+010	(-1.44256384041655e+001dB,0.00000000000000e+000°)
1.04148000000000e+010	(-1.43880204775769e+001dB,0.00000000000000e+000°)
1.04347900000000e+010	(-1.43501192389445e+001dB,0.00000000000000e+000°)
1.04547800000000e+010	(-1.43119403098568e+001dB,0.00000000000000e+000°)
1.04747700000000e+010	(-1.42734896401783e+001dB,0.00000000000000e+000°)
1.04947600000000e+010	(-1.42347735224554e+001dB,0.00000000000000e+000°)
1.05147500000000e+010	(-1.41957986068361e+001dB,0.00000000000000e+000°)
1.05347400000000e+010	(-1.41565719165112e+001dB,0.00000000000000e+000°)
1.05547300000000e+010	(-1.41171008636844e+001dB,0.00000000000000e+000°)
1.05747200000000e+010	(-1.40773932660797e+001dB,0.00000000000000e+000°)
1.05947100000000e+010	(-1.40374573639887e+001dB,0.00000000000000e+000°)
1.06147000000000e+010	(-1.39973018378638e+001dB,0.00000000000000e+000°)
1.06346900000000e+010	(-1.39569358264592e+001dB,0.00000000000000e+000°)
1.06546800000000e+010	(-1.39163689455183e+001dB,0.00000000000000e+000°)
1.06746700000000e+010	(-1.38756113070074e+001dB,0.00000000000000e+000°)
1.06946600000000e+010	(-1.38346735388896e+001dB,0.00000000000000e+000°)
1.07146500000000e+010	(-1.37935668054335e+001dB,0.00000000000000e+000°)
1.07346400000000e+010	(-1.37523028280444e+001dB,0.00000000000000e+000°)
1.07546300000000e+010	(-1.37108939066058e+001dB,0.00000000000000e+000°)
1.07746200000000e+010	(-1.36693529413138e+001dB,0.00000000000000e+000°)
1.07946100000000e+010	(-1.36276934549812e+001dB,0.00000000000000e+000°)
1.08146000000000e+010	(-1.35859296157875e+001dB,0.00000000000000e+000°)
1.08345900000000e+010	(-1.35440762604419e+001dB,0.00000000000000e+000°)
1.08545800000000e+010	(-1.35021489177230e+001dB,0.00000000000000e+000°)
1.08745700000000e+010	(-1.34601638323524e+001dB,0.00000000000000e+000°)
1.08945600000000e+010	(-1.34181379891540e+001dB,0.00000000000000e+000°)
1.09145500000000e+010	(-1.33760891374405e+001dB,0.00000000000000e+000°)
1.09345400000000e+010	(-1.33340358155638e+001dB,0.00000000000000e+000°)
1.09545300000000e+010	(-1.32919973755575e+001dB,0.00000000000000e+000°)
1.09745200000000e+010	(-1.32499940077865e+001dB,0.00000000000000e+000°)
1.09945100000000e+010	(-1.32080467655157e+001dB,0.00000000000000e+000°)
1.10145000000000e+010	(-1.31661775892907e+001dB,0.00000000000000e+000°)
1.10344900000000e+010	(-1.31244093310197e+001dB,0.00000000000000e+000°)
1.10544800000000e+010	(-1.30827657776259e+001dB,0.00000000000000e+000°)
1.10744700000000e+010	(-1.30412716741320e+001dB,0.00000000000000e+000°)
1.10944600000000e+010	(-1.29999527460197e+001dB,0.00000000000000e+000°)
1.11144500000000e+010	(-1.29588357206917e+001dB,0.00000000000000e+000°)
1.11344400000000e+010	(-1.29179483478474e+001dB,0.00000000000000e+000°)
1.11544300000000e+010	(-1.28773194185623e+001dB,0.00000000000000e+000°)
1.11744200000000e+010	(-1.28369787828421e+001dB,0.00000000000000e+000°)
1.11944100000000e+010	(-1.27969573653984e+001dB,0.00000000000000e+000°)
1.12144000000000e+010	(-1.27572871793660e+001dB,0.00000000000000e+000°)
1.12343900000000e+010	(-1.27180013376572e+001dB,0.00000000000000e+000°)
1.12543800000000e+010	(-1.26791340616135e+001dB,0.00000000000000e+000°)
1.12743700000000e+010	(-1.26407206865813e+001dB,0.00000000000000e+000°)
1.12943600000000e+010	(-1.26027976639968e+001dB,0.00000000000000e+000°)
1.13143500000000e+010	(-1.25654025595224e+001dB,0.00000000000000e+000°)
1.13343400000000e+010	(-1.25285740467216e+001dB,0.00000000000000e+000°)
1.13543300000000e+010	(-1.24923518956994e+001dB,0.00000000000000e+000°)
1.13743200000000e+010	(-1.24567769560690e+001dB,0.00000000000000e+000°)
1.13943100000000e+010	(-1.24218911335171e+001dB,0.00000000000000e+000°)
1.14143000000000e+010	(-1.23877373591531e+001dB,0.00000000000000e+000°)
1.14342900000000e+010	(-1.23543595507096e+001dB,0.00000000000000e+000°)
1.14542800000000e+010	(-1.23218025645331e+001dB,0.00000000000000e+000°)
1.14742700000000e+010	(-1.22901121371528e+001dB,0.00000000000000e+000°)
1.14942600000000e+010	(-1.22593348150334e+001dB,0.00000000000000e+000°)
1.15142500000000e+010	(-1.22295178709129e+001dB,0.00000000000000e+000°)
1.15342400000000e+010	(-1.22007092048891e+001dB,0.00000000000000e+000°)
1.15542300000000e+010	(-1.21729572281468e+001dB,0.00000000000000e+000°)
1.15742200000000e+010	(-1.21463107269152e+001dB,0.00000000000000e+000°)
1.15942100000000e+010	(-1.21208187039205e+001dB,0.00000000000000e+000°)
1.16142000000000e+010	(-1.20965301942518e+001dB,0.00000000000000e+000°)
1.16341900000000e+010	(-1.20734940522191e+001dB,0.00000000000000e+000°)
1.16541800000000e+010	(-1.20517587054808e+001dB,0.00000000000000e+000°)
1.16741700000000e+010	(-1.20313718725004e+001dB,0.00000000000000e+000°)
1.16941600000000e+010	(-1.20123802393431e+001dB,0.00000000000000e+000°)
1.17141500000000e+010	(-1.19948290920474e+001dB,0.00000000000000e+000°)
1.17341400000000e+010	(-1.19787619014607e+001dB,0.00000000000000e+000°)
1.17541300000000e+010	(-1.19642198587153e+001dB,0.00000000000000e+000°)
1.17741200000000e+010	(-1.19512413617112e+001dB,0.00000000000000e+000°)
1.17941100000000e+010	(-1.19398614563775e+001dB,0.00000000000000e+000°)
1.18141000000000e+010	(-1.19301112414828e+001dB,0.00000000000000e+000°)
1.18340900000000e+010	(-1.19220172527151e+001dB,0.00000000000000e+000°)
1.18540800000000e+010	(-1.19156008509581e+001dB,0.00000000000000e+000°)
1.18740700000000e+010	(-1.19108776512478e+001dB,0.00000000000000e+000°)
1.18940600000000e+010	(-1.19078570425047e+001dB,0.00000000000000e+000°)
1.19140500000000e+010	(-1.19065418628535e+001dB,0.00000000000000e+000°)
1.19340400000000e+010	(-1.19069283092600e+001dB,0.00000000000000e+000°)
1.19540300000000e+010	(-1.19090061702252e+001dB,0.00000000000000e+000°)
1.19740200000000e+010	(-1.19127594719585e+001dB,0.00000000000000e+000°)
1.19940100000000e+010	(-1.19181676163700e+001dB,0.00000000000000e+000°)
1.20140000000000e+010	(-1.19252070578504e+001dB,0.00000000000000e+000°)
1.20339900000000e+010	(-1.19338535111772e+001dB,0.00000000000000e+000°)
1.20539800000000e+010	(-1.19440846050583e+001dB,0.00000000000000e+000°)
1.20739700000000e+010	(-1.19558828013794e+001dB,0.00000000000000e+000°)
1.20939600000000e+010	(-1.19692383039841e+001dB,0.00000000000000e+000°)
1.21139500000000e+010	(-1.19841516050722e+001dB,0.00000000000000e+000°)
1.21339400000000e+010	(-1.20006352875686e+001dB,0.00000000000000e+000°)
1.21539300000000e+010	(-1.20187147390959e+001dB,0.00000000000000e+000°)
1.21739200000000e+010	(-1.20384275448367e+001dB,0.00000000000000e+000°)
1.21939100000000e+010	(-1.20598214997569e+001dB,0.00000000000000e+000°)
1.22139000000000e+010	(-1.20829513822208e+001dB,0.00000000000000e+000°)
1.22338900000000e+010	(-1.21078748157935e+001dB,0.00000000000000e+000°)
1.22538800000000e+010	(-1.21346476709036e+001dB,0.00000000000000e+000°)
1.22738700000000e+010	(-1.21633194963848e+001dB,0.00000000000000e+000°)
1.22938600000000e+010	(-1.21939294205790e+001dB,0.00000000000000e+000°)
1.23138500000000e+010	(-1.22265028437153e+001dB,0.00000000000000e+000°)
1.23338400000000e+010	(-1.22610490924724e+001dB,0.00000000000000e+000°)
1.23538300000000e+010	(-1.22975600600945e+001dB,0.00000000000000e+000°)
1.23738200000000e+010	(-1.23360097383207e+001dB,0.00000000000000e+000°)
1.23938100000000e+010	(-1.23763544740934e+001dB,0.00000000000000e+000°)
1.24138000000000e+010	(-1.24185337548894e+001dB,0.00000000000000e+000°)
1.24337900000000e+010	(-1.24624713329777e+001dB,0.00000000000000e+000°)
1.24537800000000e+010	(-1.25080765285634e+001dB,0.00000000000000e+000°)
1.24737700000000e+010	(-1.25552455924715e+001dB,0.00000000000000e+000°)
1.24937600000000e+010	(-1.26038630512654e+001dB,0.00000000000000e+000°)
1.25137500000000e+010	(-1.26538029953925e+001dB,0.00000000000000e+000°)
1.25337400000000e+010	(-1.27049303010595e+001dB,0.00000000000000e+000°)
1.25537300000000e+010	(-1.27571017983148e+001dB,0.00000000000000e+000°)
1.25737200000000e+010	(-1.28101674118020e+001dB,0.00000000000000e+000°)
1.25937100000000e+010	(-1.28639713080842e+001dB,0.00000000000000e+000°)
1.26137000000000e+010	(-1.29183530856390e+001dB,0.00000000000000e+000°)
1.26336900000000e+010	(-1.29731490417968e+001dB,0.00000000000000e+000°)
1.26536800000000e+010	(-1.30281935459958e+001dB,0.00000000000000e+000°)
1.26736700000000e+010	(-1.30833205414488e+001dB,0.00000000000000e+000°)
1.26936600000000e+010	(-1.31383651881812e+001dB,0.00000000000000e+000°)
1.27136500000000e+010	(-1.31931656497954e+001dB,0.00000000000000e+000°)
1.27336400000000e+010	(-1.32475650146277e+001dB,0.00000000000000e+000°)
1.27536300000000e+010	(-1.33014133295798e+001dB,0.00000000000000e+000°)
1.27736200000000e+010	(-1.33545697123511e+001dB,0.00000000000000e+000°)
1.27936100000000e+010	(-1.34069044956730e+001dB,0.00000000000000e+000°)
1.28136000000000e+010	(-1.34583013461908e+001dB,0.00000000000000e+000°)
1.28335900000000e+010	(-1.35086592916818e+001dB,0.00000000000000e+000°)
1.28535800000000e+010	(-1.35578945841587e+001dB,0.00000000000000e+000°)
1.28735700000000e+010	(-1.36059423238982e+001dB,0.00000000000000e+000°)
1.28935600000000e+010	(-1.36527577711580e+001dB,0.00000000000000e+000°)
1.29135500000000e+010	(-1.36983172786971e+001dB,0.00000000000000e+000°)
1.29335400000000e+010	(-1.37426187892113e+001dB,0.00000000000000e+000°)
1.29535300000000e+010	(-1.37856818570992e+001dB,0.00000000000000e+000°)
1.29735200000000e+010	(-1.38275471727920e+001dB,0.00000000000000e+000°)
1.29935100000000e+010	(-1.38682755891009e+001dB,0.00000000000000e+000°)
1.30135000000000e+010	(-1.39079466712171e+001dB,0.00000000000000e+000°)
1.30334900000000e+010	(-1.39466568135820e+001dB,0.00000000000000e+000°)
1.30534800000000e+010	(-1.39845169862629e+001dB,0.00000000000000e+000°)
1.30734700000000e+010	(-1.40216501893180e+001dB,0.00000000000000e+000°)
1.30934600000000e+010	(-1.40581887048455e+001dB,0.00000000000000e+000°)
1.31134500000000e+010	(-1.40942712423074e+001dB,0.00000000000000e+000°)
